"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"OAPs ended during period","Ccg","06P","","","*"
"OAPs ended during period","Ccg","06Q","","","*"
"OAPs ended during period","Ccg","06T","","","*"
"OAPs ended during period","Ccg","06V","","","*"
"OAPs ended during period","Ccg","06W","","","*"
"OAPs ended during period","Ccg","06Y","","","5"
"OAPs ended during period","Ccg","07G","","","*"
"OAPs ended during period","Ccg","07H","","","*"
"OAPs ended during period","Ccg","07J","","","*"
"OAPs ended during period","Ccg","07K","","","*"
"OAPs ended during period","Ccg","07L","","","*"
"OAPs ended during period","Ccg","07M","","","*"
"OAPs ended during period","Ccg","07N","","","5"
"OAPs ended during period","Ccg","07P","","","5"
"OAPs ended during period","Ccg","07Q","","","15"
"OAPs ended during period","Ccg","07R","","","*"
"OAPs ended during period","Ccg","07T","","","*"
"OAPs ended during period","Ccg","07V","","","10"
"OAPs ended during period","Ccg","07W","","","*"
"OAPs ended during period","Ccg","07X","","","*"
"OAPs ended during period","Ccg","07Y","","","*"
"OAPs ended during period","Ccg","08A","","","10"
"OAPs ended during period","Ccg","08C","","","*"
"OAPs ended during period","Ccg","08D","","","*"
"OAPs ended during period","Ccg","08E","","","*"
"OAPs ended during period","Ccg","08F","","","*"
"OAPs ended during period","Ccg","08G","","","*"
"OAPs ended during period","Ccg","08H","","","*"
"OAPs ended during period","Ccg","08J","","","*"
"OAPs ended during period","Ccg","08K","","","*"
"OAPs ended during period","Ccg","08L","","","5"
"OAPs ended during period","Ccg","08M","","","*"
"OAPs ended during period","Ccg","08N","","","*"
"OAPs ended during period","Ccg","08P","","","*"
"OAPs ended during period","Ccg","08Q","","","*"
"OAPs ended during period","Ccg","08R","","","*"
"OAPs ended during period","Ccg","08T","","","*"
"OAPs ended during period","Ccg","08V","","","*"
"OAPs ended during period","Ccg","08W","","","*"
"OAPs ended during period","Ccg","08X","","","*"
"OAPs ended during period","Ccg","08Y","","","10"
"OAPs ended during period","Ccg","09A","","","5"
"OAPs ended during period","Ccg","09C","","","*"
"OAPs ended during period","Ccg","09D","","","15"
"OAPs ended during period","Ccg","09E","","","*"
"OAPs ended during period","Ccg","09F","","","10"
"OAPs ended during period","Ccg","09G","","","*"
"OAPs ended during period","Ccg","09H","","","*"
"OAPs ended during period","Ccg","09J","","","*"
"OAPs ended during period","Ccg","09L","","","*"
"OAPs ended during period","Ccg","09N","","","*"
"OAPs ended during period","Ccg","09P","","","*"
"OAPs ended during period","Ccg","09W","","","*"
"OAPs ended during period","Ccg","09X","","","*"
"OAPs ended during period","Ccg","09Y","","","*"
"OAPs ended during period","Ccg","10A","","","*"
"OAPs ended during period","Ccg","10C","","","*"
"OAPs ended during period","Ccg","10D","","","*"
"OAPs ended during period","Ccg","10E","","","*"
"OAPs ended during period","Ccg","10G","","","*"
"OAPs ended during period","Ccg","10H","","","*"
"OAPs ended during period","Ccg","10J","","","*"
"OAPs ended during period","Ccg","10K","","","*"
"OAPs ended during period","Ccg","10L","","","*"
"OAPs ended during period","Ccg","10M","","","*"
"OAPs ended during period","Ccg","10N","","","*"
"OAPs ended during period","Ccg","10Q","","","10"
"OAPs ended during period","Ccg","10R","","","*"
"OAPs ended during period","Ccg","10T","","","*"
"OAPs ended during period","Ccg","10V","","","*"
"OAPs ended during period","Ccg","10W","","","*"
"OAPs ended during period","Ccg","10X","","","*"
"OAPs ended during period","Ccg","10Y","","","*"
"OAPs ended during period","Ccg","11A","","","5"
"OAPs ended during period","Ccg","11C","","","*"
"OAPs ended during period","Ccg","11D","","","*"
"OAPs ended during period","Ccg","11E","","","*"
"OAPs ended during period","Ccg","11H","","","*"
"OAPs ended during period","Ccg","11J","","","10"
"OAPs ended during period","Ccg","11M","","","*"
"OAPs ended during period","Ccg","11N","","","*"
"OAPs ended during period","Ccg","11T","","","*"
"OAPs ended during period","Ccg","11X","","","*"
"OAPs ended during period","Ccg","12A","","","*"
"OAPs ended during period","Ccg","12D","","","*"
"OAPs ended during period","Ccg","12F","","","*"
"OAPs ended during period","Ccg","13P","","","*"
"OAPs ended during period","Ccg","13T","","","*"
"OAPs ended during period","Ccg","999","","","80"
"OAPs ended during period","Ccg","99A","","","*"
"OAPs ended during period","Ccg","99C","","","*"
"OAPs ended during period","Ccg","99D","","","*"
"OAPs ended during period","Ccg","99E","","","*"
"OAPs ended during period","Ccg","99F","","","*"
"OAPs ended during period","Ccg","99G","","","*"
"OAPs ended during period","Ccg","99H","","","*"
"OAPs ended during period","Ccg","99J","","","*"
"OAPs ended during period","Ccg","99K","","","*"
"OAPs ended during period","Ccg","99M","","","*"
"OAPs ended during period","Ccg","99N","","","*"
"OAPs ended during period","Ccg","99P","","","*"
"OAPs ended during period","Ccg","99Q","","","*"
"OAPs ended during period","Gender","England","","","378"
"OAPs ended during period","Gender","1","","","218"
"OAPs ended during period","Gender","2","","","160"
"OAPs ended during period","Gender","9","","","0"
"OAPs ended during period","Gender","X","","","0"
"OAPs ended during period","MhaStatus","England","","","378"
"OAPs ended during period","MhaStatus","1","","","175"
"OAPs ended during period","MhaStatus","2","","","203"
"OAPs ended during period","OutOfAreaReason","England","","","378"
"OAPs ended during period","OutOfAreaReason","10","","","364"
"OAPs ended during period","OutOfAreaReason","11","","","2"
"OAPs ended during period","OutOfAreaReason","12","","","0"
"OAPs ended during period","OutOfAreaReason","13","","","6"
"OAPs ended during period","OutOfAreaReason","14","","","5"
"OAPs ended during period","OutOfAreaReason","15","","","1"
"OAPs ended during period","PrimaryDiagnosis","England","","","378"
"OAPs ended during period","PrimaryDiagnosis","01","","","8"
"OAPs ended during period","PrimaryDiagnosis","02","","","106"
"OAPs ended during period","PrimaryDiagnosis","03","","","37"
"OAPs ended during period","PrimaryDiagnosis","04","","","43"
"OAPs ended during period","PrimaryDiagnosis","05","","","8"
"OAPs ended during period","PrimaryDiagnosis","06","","","0"
"OAPs ended during period","PrimaryDiagnosis","07","","","5"
"OAPs ended during period","PrimaryDiagnosis","08","","","5"
"OAPs ended during period","PrimaryDiagnosis","09","","","15"
"OAPs ended during period","PrimaryDiagnosis","10","","","1"
"OAPs ended during period","PrimaryDiagnosis","11","","","0"
"OAPs ended during period","PrimaryDiagnosis","12","","","0"
"OAPs ended during period","PrimaryDiagnosis","13","","","1"
"OAPs ended during period","PrimaryDiagnosis","14","","","31"
"OAPs ended during period","PrimaryDiagnosis","15","","","31"
"OAPs ended during period","PrimaryDiagnosis","16","","","1"
"OAPs ended during period","PrimaryDiagnosis","17","","","0"
"OAPs ended during period","PrimaryDiagnosis","18","","","85"
"OAPs ended during period","PrimaryDiagnosis","19","","","0"
"OAPs ended during period","PrimaryDiagnosis","20","","","0"
"OAPs ended during period","PrimaryDiagnosis","21","","","1"
"OAPs ended during period","PrimaryDiagnosis","22","","","0"
"OAPs ended during period","PrimaryDiagnosis","23","","","0"
"OAPs ended during period","ReceivingProvider","England","","","378"
"OAPs ended during period","ReceivingProvider","8HR47","","","*"
"OAPs ended during period","ReceivingProvider","999","","","15"
"OAPs ended during period","ReceivingProvider","AHL","","","*"
"OAPs ended during period","ReceivingProvider","NFJ","","","*"
"OAPs ended during period","ReceivingProvider","NHV","","","*"
"OAPs ended during period","ReceivingProvider","NMJ","","","70"
"OAPs ended during period","ReceivingProvider","NMQ","","","*"
"OAPs ended during period","ReceivingProvider","NMV","","","40"
"OAPs ended during period","ReceivingProvider","NNF","","","*"
