"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"OAPs ended during period","Ccg","07Q","","","*"
"OAPs ended during period","Ccg","07R","","","*"
"OAPs ended during period","Ccg","07T","","","*"
"OAPs ended during period","Ccg","07V","","","*"
"OAPs ended during period","Ccg","07W","","","*"
"OAPs ended during period","Ccg","07X","","","*"
"OAPs ended during period","Ccg","07Y","","","*"
"OAPs ended during period","Ccg","08A","","","*"
"OAPs ended during period","Ccg","08C","","","*"
"OAPs ended during period","Ccg","08D","","","*"
"OAPs ended during period","Ccg","08E","","","*"
"OAPs ended during period","Ccg","08F","","","*"
"OAPs ended during period","Ccg","08G","","","*"
"OAPs ended during period","Ccg","08H","","","*"
"OAPs ended during period","Ccg","08J","","","*"
"OAPs ended during period","Ccg","08K","","","*"
"OAPs ended during period","Ccg","08L","","","*"
"OAPs ended during period","Ccg","08M","","","*"
"OAPs ended during period","Ccg","08N","","","*"
"OAPs ended during period","Ccg","08P","","","*"
"OAPs ended during period","Ccg","08Q","","","*"
"OAPs ended during period","Ccg","08R","","","*"
"OAPs ended during period","Ccg","08T","","","*"
"OAPs ended during period","Ccg","08V","","","*"
"OAPs ended during period","Ccg","08W","","","*"
"OAPs ended during period","Ccg","08X","","","*"
"OAPs ended during period","Ccg","08Y","","","*"
"OAPs ended during period","Ccg","09A","","","*"
"OAPs ended during period","Ccg","09C","","","*"
"OAPs ended during period","Ccg","09D","","","*"
"OAPs ended during period","Ccg","09E","","","*"
"OAPs ended during period","Ccg","09F","","","*"
"OAPs ended during period","Ccg","09G","","","*"
"OAPs ended during period","Ccg","09H","","","*"
"OAPs ended during period","Ccg","09J","","","*"
"OAPs ended during period","Ccg","09L","","","*"
"OAPs ended during period","Ccg","09N","","","*"
"OAPs ended during period","Ccg","09P","","","*"
"OAPs ended during period","Ccg","09W","","","*"
"OAPs ended during period","Ccg","09X","","","*"
"OAPs ended during period","Ccg","09Y","","","*"
"OAPs ended during period","Ccg","10A","","","*"
"OAPs ended during period","Ccg","10C","","","*"
"OAPs ended during period","Ccg","10D","","","*"
"OAPs ended during period","Ccg","10E","","","*"
"OAPs ended during period","Ccg","10G","","","*"
"OAPs ended during period","Ccg","10H","","","*"
"OAPs ended during period","Ccg","10J","","","*"
"OAPs ended during period","Ccg","10K","","","*"
"OAPs ended during period","Ccg","10L","","","*"
"OAPs ended during period","Ccg","10M","","","*"
"OAPs ended during period","Ccg","10N","","","*"
"OAPs ended during period","Ccg","10Q","","","*"
"OAPs ended during period","Ccg","10R","","","*"
"OAPs ended during period","Ccg","10T","","","*"
"OAPs ended during period","Ccg","10V","","","*"
"OAPs ended during period","Ccg","10W","","","*"
"OAPs ended during period","Ccg","10X","","","*"
"OAPs ended during period","Ccg","10Y","","","*"
"OAPs ended during period","Ccg","11A","","","*"
"OAPs ended during period","Ccg","11C","","","*"
"OAPs ended during period","Ccg","11D","","","*"
"OAPs ended during period","Ccg","11E","","","*"
"OAPs ended during period","Ccg","11H","","","*"
"OAPs ended during period","Ccg","11J","","","*"
"OAPs ended during period","Ccg","11M","","","*"
"OAPs ended during period","Ccg","11N","","","*"
"OAPs ended during period","Ccg","11T","","","*"
"OAPs ended during period","Ccg","11X","","","*"
"OAPs ended during period","Ccg","12A","","","*"
"OAPs ended during period","Ccg","12D","","","*"
"OAPs ended during period","Ccg","12F","","","*"
"OAPs ended during period","Ccg","13P","","","*"
"OAPs ended during period","Ccg","13T","","","*"
"OAPs ended during period","Ccg","999","","","*"
"OAPs ended during period","Ccg","99A","","","*"
"OAPs ended during period","Ccg","99C","","","*"
"OAPs ended during period","Ccg","99D","","","*"
"OAPs ended during period","Ccg","99E","","","*"
"OAPs ended during period","Ccg","99F","","","*"
"OAPs ended during period","Ccg","99G","","","*"
"OAPs ended during period","Ccg","99H","","","*"
"OAPs ended during period","Ccg","99J","","","*"
"OAPs ended during period","Ccg","99K","","","*"
"OAPs ended during period","Ccg","99M","","","*"
"OAPs ended during period","Ccg","99N","","","*"
"OAPs ended during period","Ccg","99P","","","*"
"OAPs ended during period","Ccg","99Q","","","*"
"OAPs ended during period","Gender","England","","","50"
"OAPs ended during period","Gender","1","","","28"
"OAPs ended during period","Gender","2","","","22"
"OAPs ended during period","Gender","9","","","0"
"OAPs ended during period","Gender","X","","","0"
"OAPs ended during period","MhaStatus","England","","","50"
"OAPs ended during period","MhaStatus","1","","","19"
"OAPs ended during period","MhaStatus","2","","","31"
"OAPs ended during period","OutOfAreaReason","England","","","50"
"OAPs ended during period","OutOfAreaReason","10","","","45"
"OAPs ended during period","OutOfAreaReason","11","","","0"
"OAPs ended during period","OutOfAreaReason","12","","","0"
"OAPs ended during period","OutOfAreaReason","13","","","0"
"OAPs ended during period","OutOfAreaReason","14","","","2"
"OAPs ended during period","OutOfAreaReason","15","","","3"
"OAPs ended during period","PrimaryDiagnosis","England","","","50"
"OAPs ended during period","PrimaryDiagnosis","01","","","2"
"OAPs ended during period","PrimaryDiagnosis","02","","","17"
"OAPs ended during period","PrimaryDiagnosis","03","","","0"
"OAPs ended during period","PrimaryDiagnosis","04","","","6"
"OAPs ended during period","PrimaryDiagnosis","05","","","1"
"OAPs ended during period","PrimaryDiagnosis","06","","","0"
"OAPs ended during period","PrimaryDiagnosis","07","","","0"
"OAPs ended during period","PrimaryDiagnosis","08","","","0"
"OAPs ended during period","PrimaryDiagnosis","09","","","2"
"OAPs ended during period","PrimaryDiagnosis","10","","","0"
"OAPs ended during period","PrimaryDiagnosis","11","","","2"
"OAPs ended during period","PrimaryDiagnosis","12","","","0"
"OAPs ended during period","PrimaryDiagnosis","13","","","0"
"OAPs ended during period","PrimaryDiagnosis","14","","","8"
"OAPs ended during period","PrimaryDiagnosis","15","","","3"
"OAPs ended during period","PrimaryDiagnosis","16","","","0"
"OAPs ended during period","PrimaryDiagnosis","17","","","0"
"OAPs ended during period","PrimaryDiagnosis","18","","","9"
"OAPs ended during period","PrimaryDiagnosis","19","","","0"
"OAPs ended during period","PrimaryDiagnosis","20","","","0"
"OAPs ended during period","PrimaryDiagnosis","21","","","0"
"OAPs ended during period","PrimaryDiagnosis","22","","","0"
"OAPs ended during period","PrimaryDiagnosis","23","","","0"
"OAPs ended during period","ReceivingProvider","England","","","50"
"OAPs ended during period","ReceivingProvider","8HR47","","","*"
"OAPs ended during period","ReceivingProvider","999","","","*"
"OAPs ended during period","ReceivingProvider","AHL","","","*"
"OAPs ended during period","ReceivingProvider","NHV","","","*"
"OAPs ended during period","ReceivingProvider","NMJ","","","10"
"OAPs ended during period","ReceivingProvider","NMQ","","","*"
"OAPs ended during period","ReceivingProvider","NMV","","","*"
"OAPs ended during period","ReceivingProvider","NNF","","","*"
"OAPs ended during period","ReceivingProvider","NQ4","","","*"
"OAPs ended during period","ReceivingProvider","NQL","","","*"
"OAPs ended during period","ReceivingProvider","NR0","","","*"
"OAPs ended during period","ReceivingProvider","NR5","","","*"
"OAPs ended during period","ReceivingProvider","NTN","","","15"
"OAPs ended during period","ReceivingProvider","NTT","","","*"
"OAPs ended during period","ReceivingProvider","NV2","","","*"
"OAPs ended during period","ReceivingProvider","NYA","","","*"
"OAPs ended during period","ReceivingProvider","R1A","","","*"
"OAPs ended during period","ReceivingProvider","R1C","","","*"
"OAPs ended during period","ReceivingProvider","R1E","","","*"
"OAPs ended during period","ReceivingProvider","R1F","","","*"
"OAPs ended during period","ReceivingProvider","RA9","","","*"
"OAPs ended during period","ReceivingProvider","RAL","","","*"
"OAPs ended during period","ReceivingProvider","RAT","","","*"
"OAPs ended during period","ReceivingProvider","RDY","","","*"
"OAPs ended during period","ReceivingProvider","RGD","","","*"
"OAPs ended during period","ReceivingProvider","RH5","","","*"
"OAPs ended during period","ReceivingProvider","RHA","","","*"
"OAPs ended during period","ReceivingProvider","RJ8","","","*"
"OAPs ended during period","ReceivingProvider","RJX","","","*"
"OAPs ended during period","ReceivingProvider","RKL","","","*"
"OAPs ended during period","ReceivingProvider","RLY","","","*"
"OAPs ended during period","ReceivingProvider","RMC","","","*"
"OAPs ended during period","ReceivingProvider","RMY","","","*"
"OAPs ended during period","ReceivingProvider","RNK","","","*"
"OAPs ended during period","ReceivingProvider","RNN","","","*"
"OAPs ended during period","ReceivingProvider","RNU","","","*"
"OAPs ended during period","ReceivingProvider","RP1","","","*"
"OAPs ended during period","ReceivingProvider","RP7","","","*"
"OAPs ended during period","ReceivingProvider","RPG","","","*"
"OAPs ended during period","ReceivingProvider","RQY","","","*"
"OAPs ended during period","ReceivingProvider","RR7","","","*"
"OAPs ended during period","ReceivingProvider","RRD","","","*"
"OAPs ended during period","ReceivingProvider","RRE","","","*"
"OAPs ended during period","ReceivingProvider","RRP","","","*"
"OAPs ended during period","ReceivingProvider","RT1","","","*"
"OAPs ended during period","ReceivingProvider","RT2","","","*"
"OAPs ended during period","ReceivingProvider","RT5","","","*"
"OAPs ended during period","ReceivingProvider","RTF","","","*"
"OAPs ended during period","ReceivingProvider","RTQ","","","*"
"OAPs ended during period","ReceivingProvider","RTV","","","*"
"OAPs ended during period","ReceivingProvider","RV3","","","*"
"OAPs ended during period","ReceivingProvider","RV5","","","*"
"OAPs ended during period","ReceivingProvider","RV9","","","*"
"OAPs ended during period","ReceivingProvider","RVN","","","*"
"OAPs ended during period","ReceivingProvider","RW1","","","*"
"OAPs ended during period","ReceivingProvider","RW3","","","*"
"OAPs ended during period","ReceivingProvider","RW4","","","*"
"OAPs ended during period","ReceivingProvider","RW5","","","*"
"OAPs ended during period","ReceivingProvider","RWK","","","*"
"OAPs ended during period","ReceivingProvider","RWN","","","*"
"OAPs ended during period","ReceivingProvider","RWR","","","*"
"OAPs ended during period","ReceivingProvider","RWV","","","*"
"OAPs ended during period","ReceivingProvider","RWX","","","*"
"OAPs ended during period","ReceivingProvider","RX2","","","10"
"OAPs ended during period","ReceivingProvider","RX3","","","*"
"OAPs ended during period","ReceivingProvider","RX4","","","*"
"OAPs ended during period","ReceivingProvider","RXA","","","*"
"OAPs ended during period","ReceivingProvider","RXE","","","*"
"OAPs ended during period","ReceivingProvider","RXG","","","*"
"OAPs ended during period","ReceivingProvider","RXL","","","*"
"OAPs ended during period","ReceivingProvider","RXM","","","*"
"OAPs ended during period","ReceivingProvider","RXT","","","*"
"OAPs ended during period","ReceivingProvider","RXV","","","*"
"OAPs ended during period","ReceivingProvider","RXX","","","*"
"OAPs ended during period","ReceivingProvider","RXY","","","*"
"OAPs ended during period","ReceivingProvider","RY6","","","*"
"OAPs ended during period","ReceivingProvider","RY8","","","*"
"OAPs ended during period","ReceivingProvider","RYG","","","*"
"OAPs ended during period","ReceivingProvider","RYK","","","*"
"OAPs ended during period","ReceivingProvider","RYW","","","*"
"OAPs ended during period","ReceivingProvider","TAD","","","*"
"OAPs ended during period","ReceivingProvider","TAE","","","*"
"OAPs ended during period","ReceivingProvider","TAF","","","*"
"OAPs ended during period","ReceivingProvider","TAH","","","*"
"OAPs ended during period","ReceivingProvider","TAJ","","","*"
"OAPs ended during period","Region","England","","","50"
"OAPs ended during period","Region","999","","","*"
"OAPs ended during period","Region","999","BedType","0","*"
"OAPs ended during period","Region","999","BedType","10","*"
"OAPs ended during period","Region","999","BedType","11","*"
"OAPs ended during period","Region","999","BedType","12","*"
"OAPs ended during period","region","999","Gender","0","*"
"OAPs ended during period","region","999","Gender","1","*"
"OAPs ended during period","region","999","Gender","2","*"
"OAPs ended during period","region","999","Gender","9","*"
"OAPs ended during period","region","999","Gender","X","*"
"OAPs ended during period","Region","999","MhaStatus","0","*"
"OAPs ended during period","Region","999","MhaStatus","1","*"
"OAPs ended during period","Region","999","MhaStatus","2","*"
"OAPs ended during period","Region","999","OutOfAreaReason","0","*"
"OAPs ended during period","Region","999","OutOfAreaReason","10","*"
"OAPs ended during period","Region","999","OutOfAreaReason","11","*"
"OAPs ended during period","Region","999","OutOfAreaReason","12","*"
"OAPs ended during period","Region","999","OutOfAreaReason","13","*"
"OAPs ended during period","Region","999","OutOfAreaReason","14","*"
"OAPs ended during period","Region","999","OutOfAreaReason","15","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","0","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","01","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","02","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","03","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","04","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","05","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","06","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","07","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","08","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","09","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","10","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","11","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","12","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","13","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","14","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","15","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","16","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","17","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","18","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","19","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","20","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","21","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","22","*"
"OAPs ended during period","Region","999","PrimaryDiagnosis","23","*"
"OAPs ended during period","Region","Y54","","","10"
"OAPs ended during period","Region","Y54","BedType","0","*"
"OAPs ended during period","Region","Y54","BedType","10","10"
"OAPs ended during period","Region","Y54","BedType","11","*"
"OAPs ended during period","Region","Y54","BedType","12","*"
"OAPs ended during period","region","Y54","Gender","0","*"
"OAPs ended during period","region","Y54","Gender","1","5"
"OAPs ended during period","region","Y54","Gender","2","5"
"OAPs ended during period","region","Y54","Gender","9","*"
"OAPs ended during period","region","Y54","Gender","X","*"
"OAPs ended during period","Region","Y54","MhaStatus","0","*"
"OAPs ended during period","Region","Y54","MhaStatus","1","*"
"OAPs ended during period","Region","Y54","MhaStatus","2","5"
"OAPs ended during period","Region","Y54","OutOfAreaReason","0","*"
"OAPs ended during period","Region","Y54","OutOfAreaReason","10","5"
"OAPs ended during period","Region","Y54","OutOfAreaReason","11","*"
"OAPs ended during period","Region","Y54","OutOfAreaReason","12","*"
"OAPs ended during period","Region","Y54","OutOfAreaReason","13","*"
"OAPs ended during period","Region","Y54","OutOfAreaReason","14","*"
"OAPs ended during period","Region","Y54","OutOfAreaReason","15","*"
"OAPs ended during period","Region","Y54","PrimaryDiagnosis","0","*"
"OAPs ended during period","Region","Y54","PrimaryDiagnosis","01","*"
